text,label
Ausili non forniti [SEP] Il medico di base non collabora con i servizi specialistici per il disabile.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] La persona non riesce ad accedere al pronto soccorso per mancanza di trasporto.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Il progetto di vita non è stato redatto nonostante le reiterate richieste.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] La persona non ha accesso a cure dentistiche convenzionate.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] L'ASL non ha risposto alla richiesta di valutazione per invalidità civile.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Non è stata garantita la somministrazione dei farmaci durante le attività diurne.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] Non vengono garantite le visite specialistiche in tempi adeguati.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Il progetto riabilitativo non viene aggiornato con le evoluzioni della disabilità.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] Non è stata attivata l'assistenza protesica prevista dalla prescrizione.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Il progetto riabilitativo non viene aggiornato con le evoluzioni della disabilità.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Non è stata rispettata la scelta della persona riguardo al proprio progetto di vita.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] Non è stata garantita la somministrazione dei farmaci durante le attività diurne.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Non è stata rispettata la scelta della persona riguardo al proprio progetto di vita.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Il progetto individuale non è stato condiviso con tutti gli enti coinvolti.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Il progetto di vita non è stato redatto nonostante le reiterate richieste.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] Non è stata attivata la continuità assistenziale dopo la dimissione ospedaliera.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Il servizio ADI è stato ridotto senza coinvolgere la famiglia.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] Non è stato pianificato il percorso di uscita dalla struttura verso la vita autonoma.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] La persona non riesce ad accedere al pronto soccorso per mancanza di trasporto.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] Il caregiver familiare non riceve supporto né riconoscimento istituzionale.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Il servizio di assistenza personale è stato interrotto durante le festività.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] La persona con disabilità grave non può accedere ai centri di riabilitazione.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Il progetto riabilitativo non viene aggiornato con le evoluzioni della disabilità.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Il servizio ADI è stato ridotto senza coinvolgere la famiglia.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] La persona non ha accesso a cure dentistiche convenzionate.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] Il progetto di vita non include obiettivi condivisi con la persona disabile.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Non è disponibile un medico specialista per la disabilità rara nel territorio.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Non è disponibile un medico specialista per la disabilità rara nel territorio.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Non vengono attivate le misure di supporto per il caregiver in caso di emergenza.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Il progetto di vita è stato redatto senza il coinvolgimento diretto della persona.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Il piano di riabilitazione non viene rispettato dagli operatori domiciliari.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] La domanda per l'assegno di cura non ha ricevuto risposta.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] Il caregiver familiare non riceve supporto né riconoscimento istituzionale.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Il medico di base non è disponibile a domicilio per pazienti non trasportabili.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Non è stato rinnovato il piano terapeutico del farmaco essenziale.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Non è stata attivata la misura di assistenza residenziale temporanea.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Il piano di dimissione dall'ospedale non include un progetto di assistenza domiciliare.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Non è previsto supporto psicologico per i familiari del disabile.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Il piano di riabilitazione non viene rispettato dagli operatori domiciliari.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Il progetto individuale non è stato condiviso con tutti gli enti coinvolti.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Il servizio ADI è stato ridotto senza coinvolgere la famiglia.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Non è stata attivata la continuità assistenziale dopo la dimissione ospedaliera.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] Non è previsto supporto psicologico per i familiari del disabile.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Non è stato pianificato il percorso di uscita dalla struttura verso la vita autonoma.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] La persona non riceve supporto nutrizionale specifico a domicilio.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] Il servizio di sollievo per il caregiver non è disponibile nel territorio.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] L'assistente domiciliare non ha ricevuto formazione sulla disabilità specifica.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] Non è stato rinnovato il piano terapeutico del farmaco essenziale.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] L'ASL non ha risposto alla richiesta di valutazione per invalidità civile.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Non è stata comunicata alla famiglia la variazione degli operatori assegnati.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Non è previsto supporto psicologico per i familiari del disabile.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Non è stato redatto il Piano Assistenziale Individualizzato aggiornato.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] L'assistenza domiciliare non è stata attivata nei tempi previsti.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] La persona disabile non può accedere a farmaci sperimentali disponibili altrove.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] I tempi di attesa per la valutazione della commissione medica sono eccessivi.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Non vengono attivate le misure di supporto per il caregiver in caso di emergenza.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] La persona non ha accesso a cure dentistiche convenzionate.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Il ticket sanitario è stato calcolato in maniera errata.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Non è disponibile un servizio di respiro per il caregiver.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Il caregiver familiare non riceve supporto né riconoscimento istituzionale.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Il Comune non ha attivato il fondo per la non autosufficienza.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] La domanda di accesso all'UVM non è stata ancora processata.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] La persona non riceve supporto nutrizionale specifico a domicilio.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] L'assistenza domiciliare non è stata attivata nei tempi previsti.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] La persona con disabilità grave non può accedere ai centri di riabilitazione.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Non vengono attivate le misure di supporto per il caregiver in caso di emergenza.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Non è previsto supporto psicologico per i familiari del disabile.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Non è stata garantita la coerenza tra il progetto di vita e l'assistenza domiciliare.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] Non è stata comunicata alla famiglia la variazione degli operatori assegnati.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] Non è stato rinnovato il piano terapeutico del farmaco essenziale.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Non è stata effettuata la valutazione UVMD aggiornata.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] Non è disponibile un medico specialista per la disabilità rara nel territorio.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] L'assistente domiciliare non rispetta il progetto di autonomia della persona.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Il medico di base non è disponibile a domicilio per pazienti non trasportabili.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Non viene garantita la presenza dell'infermiere nelle ore notturne.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] La domanda di accesso all'UVM non è stata ancora processata.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] Il progetto di vita non include obiettivi condivisi con la persona disabile.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Non è stata comunicata alla famiglia la variazione degli operatori assegnati.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Il piano di riabilitazione non viene rispettato dagli operatori domiciliari.,Salute/sanità/progetto di vita/assistenza domiciliare
